-9.783281944698765664e-02,1.993686114356598704e-01,-5.026237797582370215e-01,-4.545112764645244385e-01,2.365328406761097943e-02,-7.594668978753233990e-01,-5.056417706846175752e-01,-2.723521542937990536e-01,4.334390562465377517e-02,-2.198452217640162742e-01,8.369941354477598849e-02,2.409942972731123623e-01,-3.863363255488607151e-01,1.751570479610726760e-01,2.553912365106723592e-01,-2.588019577775551028e-01,-1.385583520602296503e-01,-5.540965038243129692e-01,-5.182073584055906235e-01,-4.272601252537983618e-01
2.132877040449601969e-01,4.326924612360714684e-01,5.821680490224313137e-02,1.104874113629220056e-01,-4.545594380033316506e-01,8.871112948166302858e-02,3.920500551429811908e-01,-9.409716652613295262e-02,-5.417632364230298148e-01,-9.216601910559214794e-02,-1.686240770189610938e-01,-8.758700264144292369e-02,-1.678844576866330152e-01,-9.263239945404246889e-01,-3.255392778565620038e-01,-1.415106932839708398e-01,-4.921193496054336314e-01,-6.052525291498001003e-01,-6.731384345946574144e-02,-1.069423048363117162e-01
-8.669318462468577832e-03,-5.091853574949403161e-01,3.934153254022395574e-01,-1.415109773829428264e-01,-9.796543020204695473e-02,1.386809408874405403e-01,-9.445196621573547294e-03,-2.306014596555901186e-02,8.516419582317702464e-02,-7.832596682252502829e-01,3.594578799683133957e-02,-1.733601782684880688e-01,-4.222039598803174476e-01,-5.141356200779743091e-01,-8.054927632976320584e-02,-3.445387313655915995e-01,-1.926828835607099777e-01,2.372969704533954560e-01,-4.805997413129562967e-01,-2.737982085032418800e-01
-3.573257506502224290e-01,-6.586402410505642901e-01,1.531023090085397755e-02,-2.756708741420581602e-02,-6.445375701313958983e-01,-2.644054154341943796e-01,-6.602061462278147053e-01,-2.579347382253831533e-01,-2.660050326916180846e-02,1.741133253046830975e-01,-7.767720947032281664e-01,-3.191700983821164628e-01,3.054364684963528087e-01,-7.048766799269708949e-01,1.181288582577932622e-01,-1.003824365960940684e-01,-1.581305649350770587e-02,1.770279761584855338e-01,-1.105322000569461116e-01,-2.375159559732860637e-01
-6.614881841350028768e-02,2.080483612656986586e-02,-9.213127292308830041e-02,-1.588686227866710141e-02,2.317355987636895431e-01,-3.641505019456441339e-01,-4.889851375480150919e-01,-1.976476972957676437e-01,-3.656722295761458685e-01,-5.666152255007508853e-02,-5.745028176214345139e-01,1.157122481033959899e-01,-2.516008320002829923e-01,1.712287045720508605e-01,-2.969863567635757096e-01,-2.226046814477759817e-01,-6.187880587495677709e-01,-3.090362629709060283e-01,3.822953179444072980e-01,-7.431375444967509847e-02
-6.771252767242669224e-01,-1.729176108025726188e-01,9.644244847161591305e-02,-4.770229025549116431e-01,-4.943151714593680413e-01,-1.506627382125799164e-01,1.062176636226124099e-01,-3.231879209001030095e-01,-1.089220502534640062e-01,-4.609833838334755074e-02,-4.003481972035488612e-02,-2.136618521251301417e-01,5.038589990226599938e-03,-4.462033571078191097e-01,-1.815993339581138954e-01,1.205202563613165384e-01,-3.640771560728350842e-01,4.695115138788392983e-02,5.041048153840549384e-02,-2.338279568565182764e-01
-2.147906613803830522e-01,3.163517431835518035e-01,-2.833235344784185150e-01,2.020607556432349461e-01,-5.561400220771674230e-02,8.461803409383483743e-02,-3.868496378715921558e-01,-4.965840186580882665e-01,-3.659052906464295707e-01,4.462824922943369743e-01,-2.003841000632144431e-01,-4.832121584525916891e-01,1.427290950477861087e-01,-1.089079463451793767e-01,-8.377280142762572046e-02,-6.472692508902208042e-01,-1.792590620784306477e-01,-1.693022705988666277e-01,-7.360980910139800493e-01,-4.693084643597506544e-01
-4.173567147359104612e-01,-5.216991790786313921e-01,-4.495675377478859369e-01,6.050846976802408683e-01,-5.927568451382599912e-01,-6.035079623958312656e-01,1.778658314864442758e-01,-3.432572570641622134e-01,2.488293236531036179e-02,-4.027199969973184190e-01,-4.169671581143184480e-01,4.294943438909706313e-01,9.096447375019864334e-02,-1.024895203186285547e-01,-5.988910311445299062e-01,-4.289336599404836026e-01,5.210320848718278525e-02,-1.103611667761351944e-02,-1.227142826341237614e-01,-1.397135714835547882e-01
-3.810997052999149926e-01,3.546882491983699426e-01,-3.175206994068996980e-01,-9.487018056353152887e-03,-1.973492089243587266e-01,-2.595153605395393859e-01,-2.307611472748720138e-01,-1.427142099817488574e-01,-4.850635580970912020e-02,-3.132001646131329919e-01,-2.888252673667133230e-01,-6.272848614276089751e-01,-3.052515548804705103e-01,-1.698928389766840054e-03,-4.012560889507851281e-01,-8.915715412868320533e-02,-7.747229502025788916e-02,-1.640755163129531957e-01,-8.254346453873309675e-02,-3.587657735578741458e-01
-1.020093052429658365e-01,-1.118835154869191467e-01,-5.259575091234360844e-01,-7.722108997703892586e-01,-2.844360335024959108e-01,-1.602044446944629608e-01,-8.126192509370443184e-02,-4.471236369688824652e-02,-3.812823035629135937e-01,-1.558374036661707707e-01,-2.824715849683845370e-01,4.857494227066627007e-02,-1.320783567609095932e-01,-5.841289816910719690e-01,2.521002501982677058e-01,-3.341168284383159715e-01,2.945370838720219944e-02,-1.730114898907599286e-01,-1.421563068750852643e-01,-9.290000266474978882e-03
