7.575773625122282917e-01,-2.047844114371564661e+00,3.348599691164180658e+00,2.349735375040778729e-01,7.707107568058083613e-01,-1.009901925145784318e+01,1.972711454131921371e+01,2.288994192507353809e+00,8.009446821697023822e+00,-1.416055957375910612e+00,-1.451622551901694358e+01,-1.001424851767133894e+01,1.713426894415396529e+00,-1.144933717650766880e+01,-2.273201355229197695e-01,-2.926576789466566630e+00,-6.352069032749432687e+00,-7.847403658960629969e+00,-3.281494272790053679e-01,1.913853484401112581e+00
-3.238927879177517344e+00,-9.900576687130124398e+00,-1.358309805319012931e+01,7.891073122057914446e+00,-5.638544292978042272e+00,-5.653188621366423305e+00,2.646286507855453163e+00,1.034772227826315749e+01,-1.124866664236242997e+01,-6.996249982403748291e-01,1.258902089884867337e+01,4.354736095586146050e+00,-1.536463887390944905e+01,4.543740377368618688e+00,-2.812537596233447346e+00,2.178447731088621353e+01,3.753966411180075791e-01,1.135995978755481417e+01,-2.424318862550152076e+01,-6.999210258326467482e+00
2.188800714286983862e+00,-6.997764718953441765e+00,9.803714936461830121e+00,-1.357555907076475776e+01,-7.292761701064998547e+00,9.364319623518410296e+00,1.443221381272263493e+01,-6.540207817752000885e+00,-6.499300891732431751e+00,1.398680440619166632e+00,4.259056077693595732e+00,-2.835619875256035538e+00,1.155483369548644035e+01,4.828521227060710075e+00,-6.147082326258923146e+00,1.310968409334922136e+01,1.677265456285973855e+01,-1.119684185073744054e+01,-3.546401832318413661e+00,-4.677404199117922268e+00
-5.409228420775554547e+00,3.787004825379480244e-01,1.204244598766076635e+01,-9.244594053971308512e+00,1.111791090513704461e+01,1.985132040202302273e+00,-7.890098905522276773e+00,2.820865143069910541e+00,-2.466713594729958103e+01,-7.532909322337139280e+00,-3.617336416306687230e+00,1.848524720968896773e+01,8.786369653537954960e+00,3.111829774850783714e+00,-5.390464327703318403e+00,-6.647426020690787141e+00,-2.880965685951625055e+00,3.666043019590564889e+00,1.697652306980261017e+01,5.586341669625375372e-01
-3.224314502075670497e+00,7.661287988304885666e+00,-1.155217822939091477e+01,2.705852165192715653e+00,1.976502339789959262e+00,-1.172029247848296940e+01,-8.054566712100033499e+00,-2.397434032049867270e+00,2.057538513383461609e+00,-4.451377445785276166e+00,5.867152075650720278e+00,-5.338001765665547182e+00,-1.980999459385808237e+01,-2.085731494681681397e+00,3.171990817256617468e-01,-2.796601950731873742e+01,7.581058789986703239e+00,3.674369669927640025e+00,-1.470084492500028794e+01,1.662177628190309520e+01
1.033731782160828505e+00,1.204825242650662709e+00,-1.142573740106174718e+01,-1.473791322175280349e+01,-1.029285366386175404e+01,7.006462648920063430e+00,-1.218166313569836845e+01,-2.653040461368423752e+00,2.377636301629914684e+01,-3.248172215076371661e+00,-1.613931881040125305e+01,8.402031362810971071e-01,4.208891092814800672e+00,1.306605845370081376e+01,1.256561185695039740e+01,1.174646556349605353e+00,-1.693861447084411775e+00,3.472254180604647189e+00,8.590436883731511486e+00,-6.634808254493813173e+00
-1.147715028634560852e+01,-8.269959919414171523e+00,1.631031317754146004e+00,-8.514822430701803668e+00,-3.570185430415146577e+00,-1.620797827701476024e+01,9.136613513439398204e+00,-9.563629867991952693e+00,-6.144065484701298763e-01,8.547699822297376571e+00,1.421630175318168376e+01,6.010935708051519555e+00,-1.545492460449836436e+01,6.496901182662571550e+00,8.723663557135282742e-01,-7.894526293497422742e+00,-3.457159020278287809e+00,-1.032300573447711756e+01,-5.019403186215036783e+00,-2.437072149012141420e+00
5.552934694434042306e+00,-8.061491465671345225e+00,-2.191145148808693577e+01,-1.811345707719319131e+00,5.366914405938077337e+00,3.078241290266044317e+00,-2.010402317972368458e+00,-4.758260974437034108e+00,-1.003651177222833013e+01,4.847362100096319182e+00,-5.136072059935269607e+00,8.547953478499643154e+00,1.651848245214512900e+01,-9.531011339789172254e+00,-2.703292051244971184e+00,-1.346832295134433188e+01,-2.029097024853952380e+00,1.084151635808419556e+01,-9.997966369003838949e+00,8.986163018884173681e+00
2.872043406277372757e+00,1.201839834545572394e+01,1.304352629849232592e+01,1.716254825860153588e+01,3.984808594005263549e-01,3.324505933138067082e+00,-1.141932202688703057e+01,-2.978118398861921534e+01,-1.634857330959992305e+00,-6.344375395831834297e+00,1.937244381422084061e+01,4.397605228434396274e+00,-2.040523856252860568e+01,-8.606004145175617737e+00,4.716137605647596764e+00,1.670491877978331763e+00,-4.403902988545306485e+00,-4.994665957471832840e+00,-3.760524753459685954e+00,-4.606432349054234265e+00
-4.924597860726671605e+00,7.557750755714041091e+00,-9.968538376217434660e+00,1.139669302561353348e+01,-3.067367946198746420e+00,-1.386944768153051122e+00,-1.570002710847563243e+01,1.375899375491356480e+01,-9.870364023577074875e+00,2.122384625050815377e+00,-2.264745915923502650e+01,-2.046215205611649068e+01,1.220912418447102077e+01,-2.263599760934925698e+01,-6.961842458779544662e-01,1.010391602204232875e+01,-6.796447664593945781e+00,-3.834437987641996060e+00,1.231134351244534031e+01,5.674555750369435714e+00
